,Company,Category,Country,State,Region,City,Year,Investment (USD),County
16207,Cartera Commerce,Advertising|Banking|Credit Cards|Discounts|Incentives|Shopping,USA,MA,Boston,Lexington,2012,12200000.0,Middlesex County
16208,Cartera Commerce,Advertising|Banking|Credit Cards|Discounts|Incentives|Shopping,USA,MA,Boston,Lexington,2012,12200000.0,Middlesex County
16209,Cartera Commerce,Advertising|Banking|Credit Cards|Discounts|Incentives|Shopping,USA,MA,Boston,Lexington,2012,12200000.0,Middlesex County
16210,MC10,Health and Wellness|Wearables,USA,MA,Boston,Lexington,2012,10000000.0,Middlesex County
16211,MC10,Health and Wellness|Wearables,USA,MA,Boston,Lexington,2011,12500000.0,Middlesex County
16212,MC10,Health and Wellness|Wearables,USA,MA,Boston,Lexington,2012,10000000.0,Middlesex County
16213,MC10,Health and Wellness|Wearables,USA,MA,Boston,Lexington,2012,10000000.0,Middlesex County
16214,MC10,Health and Wellness|Wearables,USA,MA,Boston,Lexington,2011,12500000.0,Middlesex County
16215,MC10,Health and Wellness|Wearables,USA,MA,Boston,Lexington,2012,10000000.0,Middlesex County
16216,MC10,Health and Wellness|Wearables,USA,MA,Boston,Lexington,2011,12500000.0,Middlesex County
16217,MC10,Health and Wellness|Wearables,USA,MA,Boston,Lexington,2012,10000000.0,Middlesex County
16218,MC10,Health and Wellness|Wearables,USA,MA,Boston,Lexington,2011,12500000.0,Middlesex County
16219,MC10,Health and Wellness|Wearables,USA,MA,Boston,Lexington,2012,10000000.0,Middlesex County
16220,MC10,Health and Wellness|Wearables,USA,MA,Boston,Lexington,2011,2500000.0,Middlesex County
16221,MC10,Health and Wellness|Wearables,USA,MA,Boston,Lexington,2012,10000000.0,Middlesex County
16222,ownCloud,Enterprise Software,USA,MA,Boston,Lexington,2014,6300000.0,Middlesex County
16223,ownCloud,Enterprise Software,USA,MA,Boston,Lexington,2014,6300000.0,Middlesex County
16224,Promedior,Biotechnology,USA,MA,Boston,Lexington,2012,21500000.0,Middlesex County
16225,Promedior,Biotechnology,USA,MA,Boston,Lexington,2012,21500000.0,Middlesex County
16226,Promedior,Biotechnology,USA,MA,Boston,Lexington,2012,21500000.0,Middlesex County
16227,Promedior,Biotechnology,USA,MA,Boston,Lexington,2012,21500000.0,Middlesex County
16228,Promedior,Biotechnology,USA,MA,Boston,Lexington,2012,21500000.0,Middlesex County
16229,Promedior,Biotechnology,USA,MA,Boston,Lexington,2012,3000000.0,Middlesex County
16230,Pulmatrix,Biotechnology,USA,MA,Boston,Lexington,2011,14000000.0,Middlesex County
16231,Pulmatrix,Biotechnology,USA,MA,Boston,Lexington,2011,14000000.0,Middlesex County
16232,Pulmatrix,Biotechnology,USA,MA,Boston,Lexington,2011,14000000.0,Middlesex County
16233,Pulmatrix,Biotechnology,USA,MA,Boston,Lexington,2011,14000000.0,Middlesex County
16234,QD Vision,Nanotechnology|Organic|Semiconductors|Video,USA,MA,Boston,Lexington,2011,22000000.0,Middlesex County
16235,QD Vision,Nanotechnology|Organic|Semiconductors|Video,USA,MA,Boston,Lexington,2013,20000000.0,Middlesex County
16236,QD Vision,Nanotechnology|Organic|Semiconductors|Video,USA,MA,Boston,Lexington,2011,22000000.0,Middlesex County
16237,QD Vision,Nanotechnology|Organic|Semiconductors|Video,USA,MA,Boston,Lexington,2013,20000000.0,Middlesex County
16238,QD Vision,Nanotechnology|Organic|Semiconductors|Video,USA,MA,Boston,Lexington,2015,28000000.0,Middlesex County
16239,QD Vision,Nanotechnology|Organic|Semiconductors|Video,USA,MA,Boston,Lexington,2011,22000000.0,Middlesex County
16240,QD Vision,Nanotechnology|Organic|Semiconductors|Video,USA,MA,Boston,Lexington,2013,20000000.0,Middlesex County
16241,QD Vision,Nanotechnology|Organic|Semiconductors|Video,USA,MA,Boston,Lexington,2011,22000000.0,Middlesex County
16242,QD Vision,Nanotechnology|Organic|Semiconductors|Video,USA,MA,Boston,Lexington,2013,20000000.0,Middlesex County
16243,QD Vision,Nanotechnology|Organic|Semiconductors|Video,USA,MA,Boston,Lexington,2011,22000000.0,Middlesex County
16244,QD Vision,Nanotechnology|Organic|Semiconductors|Video,USA,MA,Boston,Lexington,2013,20000000.0,Middlesex County
16245,QD Vision,Nanotechnology|Organic|Semiconductors|Video,USA,MA,Boston,Lexington,2013,20000000.0,Middlesex County
16246,QD Vision,Nanotechnology|Organic|Semiconductors|Video,USA,MA,Boston,Lexington,2011,22000000.0,Middlesex County
16247,QD Vision,Nanotechnology|Organic|Semiconductors|Video,USA,MA,Boston,Lexington,2011,22000000.0,Middlesex County
16248,QD Vision,Nanotechnology|Organic|Semiconductors|Video,USA,MA,Boston,Lexington,2013,20000000.0,Middlesex County
16249,scPharmaceuticals,Health and Wellness,USA,MA,Boston,Lexington,2014,16000000.0,Middlesex County
16250,scPharmaceuticals,Health and Wellness,USA,MA,Boston,Lexington,2014,16000000.0,Middlesex County
16251,scPharmaceuticals,Health and Wellness,USA,MA,Boston,Lexington,2014,16000000.0,Middlesex County
16252,Sideris Pharmaceuticals,Biotechnology,USA,MA,Boston,Lexington,2013,32000000.0,Middlesex County
16253,Sideris Pharmaceuticals,Biotechnology,USA,MA,Boston,Lexington,2013,32000000.0,Middlesex County
16254,Sideris Pharmaceuticals,Biotechnology,USA,MA,Boston,Lexington,2013,32000000.0,Middlesex County
16255,SynapDx,Health Care,USA,MA,Boston,Lexington,2012,6000000.0,Middlesex County
16256,SynapDx,Health Care,USA,MA,Boston,Lexington,2013,2000000.0,Middlesex County
16257,SynapDx,Health Care,USA,MA,Boston,Lexington,2012,6000000.0,Middlesex County
16258,T2 Biosystems,Health Care,USA,MA,Boston,Lexington,2013,40000000.0,Middlesex County
16259,T2 Biosystems,Health Care,USA,MA,Boston,Lexington,2011,23000000.0,Middlesex County
16260,T2 Biosystems,Health Care,USA,MA,Boston,Lexington,2013,40000000.0,Middlesex County
16261,T2 Biosystems,Health Care,USA,MA,Boston,Lexington,2011,23000000.0,Middlesex County
16262,T2 Biosystems,Health Care,USA,MA,Boston,Lexington,2013,40000000.0,Middlesex County
16263,T2 Biosystems,Health Care,USA,MA,Boston,Lexington,2011,23000000.0,Middlesex County
16264,T2 Biosystems,Health Care,USA,MA,Boston,Lexington,2013,40000000.0,Middlesex County
16265,T2 Biosystems,Health Care,USA,MA,Boston,Lexington,2011,23000000.0,Middlesex County
16266,T2 Biosystems,Health Care,USA,MA,Boston,Lexington,2013,40000000.0,Middlesex County
16267,T2 Biosystems,Health Care,USA,MA,Boston,Lexington,2013,40000000.0,Middlesex County
16268,T2 Biosystems,Health Care,USA,MA,Boston,Lexington,2011,23000000.0,Middlesex County
16269,T2 Biosystems,Health Care,USA,MA,Boston,Lexington,2013,40000000.0,Middlesex County
16270,T2 Biosystems,Health Care,USA,MA,Boston,Lexington,2011,23000000.0,Middlesex County
16271,T2 Biosystems,Health Care,USA,MA,Boston,Lexington,2011,23000000.0,Middlesex County
16272,T2 Biosystems,Health Care,USA,MA,Boston,Lexington,2013,40000000.0,Middlesex County
16273,T2 Biosystems,Health Care,USA,MA,Boston,Lexington,2011,23000000.0,Middlesex County
16274,T2 Biosystems,Health Care,USA,MA,Boston,Lexington,2013,40000000.0,Middlesex County
16275,T2 Biosystems,Health Care,USA,MA,Boston,Lexington,2011,23000000.0,Middlesex County
16276,TARIS Biomedical,Biotechnology,USA,MA,Boston,Lexington,2011,18300000.0,Middlesex County
16277,TARIS Biomedical,Biotechnology,USA,MA,Boston,Lexington,2011,18300000.0,Middlesex County
16278,TARIS Biomedical,Biotechnology,USA,MA,Boston,Lexington,2011,18300000.0,Middlesex County
16279,TARIS Biomedical,Biotechnology,USA,MA,Boston,Lexington,2011,18300000.0,Middlesex County
16280,Vittamed,Medical Devices,USA,MA,Boston,Lexington,2015,10000000.0,Middlesex County
16281,Vittamed,Medical Devices,USA,MA,Boston,Lexington,2015,10000000.0,Middlesex County
16282,Adaptive Computing,Cloud Management|Enterprise Software,USA,UT,Salt Lake City,Provo,2012,5999999.0,Utah County
16283,DirectScale,Enterprise Software|Information Technology|Services,USA,UT,Salt Lake City,Provo,2015,4000000.0,Utah County
16284,DirectScale,Enterprise Software|Information Technology|Services,USA,UT,Salt Lake City,Provo,2015,4000000.0,Utah County
16285,InsideSales.com,Big Data Analytics|Enterprise Software|Lead Management|Machine Learning|Predictive Analytics|SaaS|Sales and Marketing|Sales Automation,USA,UT,Salt Lake City,Provo,2014,100000000.0,Utah County
16286,InsideSales.com,Big Data Analytics|Enterprise Software|Lead Management|Machine Learning|Predictive Analytics|SaaS|Sales and Marketing|Sales Automation,USA,UT,Salt Lake City,Provo,2014,100000000.0,Utah County
16287,InsideSales.com,Big Data Analytics|Enterprise Software|Lead Management|Machine Learning|Predictive Analytics|SaaS|Sales and Marketing|Sales Automation,USA,UT,Salt Lake City,Provo,2015,60649981.0,Utah County
16288,InsideSales.com,Big Data Analytics|Enterprise Software|Lead Management|Machine Learning|Predictive Analytics|SaaS|Sales and Marketing|Sales Automation,USA,UT,Salt Lake City,Provo,2014,100000000.0,Utah County
16289,InsideSales.com,Big Data Analytics|Enterprise Software|Lead Management|Machine Learning|Predictive Analytics|SaaS|Sales and Marketing|Sales Automation,USA,UT,Salt Lake City,Provo,2012,4000000.0,Utah County
16290,InsideSales.com,Big Data Analytics|Enterprise Software|Lead Management|Machine Learning|Predictive Analytics|SaaS|Sales and Marketing|Sales Automation,USA,UT,Salt Lake City,Provo,2013,36550043.0,Utah County
16291,InsideSales.com,Big Data Analytics|Enterprise Software|Lead Management|Machine Learning|Predictive Analytics|SaaS|Sales and Marketing|Sales Automation,USA,UT,Salt Lake City,Provo,2015,60649981.0,Utah County
16292,InsideSales.com,Big Data Analytics|Enterprise Software|Lead Management|Machine Learning|Predictive Analytics|SaaS|Sales and Marketing|Sales Automation,USA,UT,Salt Lake City,Provo,2014,100000000.0,Utah County
16293,InsideSales.com,Big Data Analytics|Enterprise Software|Lead Management|Machine Learning|Predictive Analytics|SaaS|Sales and Marketing|Sales Automation,USA,UT,Salt Lake City,Provo,2015,60649981.0,Utah County
16294,InsideSales.com,Big Data Analytics|Enterprise Software|Lead Management|Machine Learning|Predictive Analytics|SaaS|Sales and Marketing|Sales Automation,USA,UT,Salt Lake City,Provo,2015,60649981.0,Utah County
16295,InsideSales.com,Big Data Analytics|Enterprise Software|Lead Management|Machine Learning|Predictive Analytics|SaaS|Sales and Marketing|Sales Automation,USA,UT,Salt Lake City,Provo,2015,60649981.0,Utah County
16296,InsideSales.com,Big Data Analytics|Enterprise Software|Lead Management|Machine Learning|Predictive Analytics|SaaS|Sales and Marketing|Sales Automation,USA,UT,Salt Lake City,Provo,2014,100000000.0,Utah County
16297,InsideSales.com,Big Data Analytics|Enterprise Software|Lead Management|Machine Learning|Predictive Analytics|SaaS|Sales and Marketing|Sales Automation,USA,UT,Salt Lake City,Provo,2015,60649981.0,Utah County
16298,InsideSales.com,Big Data Analytics|Enterprise Software|Lead Management|Machine Learning|Predictive Analytics|SaaS|Sales and Marketing|Sales Automation,USA,UT,Salt Lake City,Provo,2014,100000000.0,Utah County
16299,InsideSales.com,Big Data Analytics|Enterprise Software|Lead Management|Machine Learning|Predictive Analytics|SaaS|Sales and Marketing|Sales Automation,USA,UT,Salt Lake City,Provo,2015,60649981.0,Utah County
16300,InsideSales.com,Big Data Analytics|Enterprise Software|Lead Management|Machine Learning|Predictive Analytics|SaaS|Sales and Marketing|Sales Automation,USA,UT,Salt Lake City,Provo,2014,100000000.0,Utah County
16301,InsideSales.com,Big Data Analytics|Enterprise Software|Lead Management|Machine Learning|Predictive Analytics|SaaS|Sales and Marketing|Sales Automation,USA,UT,Salt Lake City,Provo,2013,36550043.0,Utah County
16302,InsideSales.com,Big Data Analytics|Enterprise Software|Lead Management|Machine Learning|Predictive Analytics|SaaS|Sales and Marketing|Sales Automation,USA,UT,Salt Lake City,Provo,2015,60649981.0,Utah County
16303,InsideSales.com,Big Data Analytics|Enterprise Software|Lead Management|Machine Learning|Predictive Analytics|SaaS|Sales and Marketing|Sales Automation,USA,UT,Salt Lake City,Provo,2014,100000000.0,Utah County
16304,MX Technologies,Finance|FinTech,USA,UT,Salt Lake City,Provo,2015,30000000.0,Utah County
16305,MX Technologies,Finance|FinTech,USA,UT,Salt Lake City,Provo,2015,30000000.0,Utah County
16306,MX Technologies,Finance|FinTech,USA,UT,Salt Lake City,Provo,2015,30000000.0,Utah County
16307,MX Technologies,Finance|FinTech,USA,UT,Salt Lake City,Provo,2015,30000000.0,Utah County
16308,MX Technologies,Finance|FinTech,USA,UT,Salt Lake City,Provo,2015,30000000.0,Utah County
16309,"ObservePoint, Inc.",Advertising|Analytics|Big Data|Enterprise Software|Information Technology|Mobile Analytics|Sales and Marketing,USA,UT,Salt Lake City,Provo,2015,6500000.0,Utah County
16310,"ObservePoint, Inc.",Advertising|Analytics|Big Data|Enterprise Software|Information Technology|Mobile Analytics|Sales and Marketing,USA,UT,Salt Lake City,Provo,2015,6500000.0,Utah County
16311,"ObservePoint, Inc.",Advertising|Analytics|Big Data|Enterprise Software|Information Technology|Mobile Analytics|Sales and Marketing,USA,UT,Salt Lake City,Provo,2015,6500000.0,Utah County
16312,Owlet Baby Care,Big Data|Consumer Electronics|Hardware + Software|Medical|Mobile,USA,UT,Salt Lake City,Provo,2015,7000000.0,Utah County
16313,Owlet Baby Care,Big Data|Consumer Electronics|Hardware + Software|Medical|Mobile,USA,UT,Salt Lake City,Provo,2015,7000000.0,Utah County
16314,Owlet Baby Care,Big Data|Consumer Electronics|Hardware + Software|Medical|Mobile,USA,UT,Salt Lake City,Provo,2015,7000000.0,Utah County
16315,Owlet Baby Care,Big Data|Consumer Electronics|Hardware + Software|Medical|Mobile,USA,UT,Salt Lake City,Provo,2015,7000000.0,Utah County
16316,Owlet Baby Care,Big Data|Consumer Electronics|Hardware + Software|Medical|Mobile,USA,UT,Salt Lake City,Provo,2015,7000000.0,Utah County
16317,Owlet Baby Care,Big Data|Consumer Electronics|Hardware + Software|Medical|Mobile,USA,UT,Salt Lake City,Provo,2015,7000000.0,Utah County
16318,Owlet Baby Care,Big Data|Consumer Electronics|Hardware + Software|Medical|Mobile,USA,UT,Salt Lake City,Provo,2015,7000000.0,Utah County
16319,Qualtrics,Software,USA,UT,Salt Lake City,Provo,2014,150000000.0,Utah County
16320,Qualtrics,Software,USA,UT,Salt Lake City,Provo,2012,70000000.0,Utah County
16321,Qualtrics,Software,USA,UT,Salt Lake City,Provo,2014,150000000.0,Utah County
16322,Qualtrics,Software,USA,UT,Salt Lake City,Provo,2014,150000000.0,Utah County
16323,Qualtrics,Software,USA,UT,Salt Lake City,Provo,2012,70000000.0,Utah County
16324,Scan,Software,USA,UT,Salt Lake City,Provo,2013,7000000.0,Utah County
16325,Scan,Software,USA,UT,Salt Lake City,Provo,2013,7000000.0,Utah County
16326,Scan,Software,USA,UT,Salt Lake City,Provo,2013,7000000.0,Utah County
16327,Scan,Software,USA,UT,Salt Lake City,Provo,2012,6500000.0,Utah County
16328,Scan,Software,USA,UT,Salt Lake City,Provo,2013,7000000.0,Utah County
16329,Scan,Software,USA,UT,Salt Lake City,Provo,2012,6500000.0,Utah County
16330,Tute Genomics,Biotechnology|Genetic Testing|Health Care|Software,USA,UT,Salt Lake City,Provo,2015,3900000.0,Utah County
16331,Tute Genomics,Biotechnology|Genetic Testing|Health Care|Software,USA,UT,Salt Lake City,Provo,2014,2300000.0,Utah County
16332,Tute Genomics,Biotechnology|Genetic Testing|Health Care|Software,USA,UT,Salt Lake City,Provo,2015,3900000.0,Utah County
16333,Tute Genomics,Biotechnology|Genetic Testing|Health Care|Software,USA,UT,Salt Lake City,Provo,2015,3900000.0,Utah County
16334,Tute Genomics,Biotechnology|Genetic Testing|Health Care|Software,USA,UT,Salt Lake City,Provo,2015,3900000.0,Utah County
16335,Tute Genomics,Biotechnology|Genetic Testing|Health Care|Software,USA,UT,Salt Lake City,Provo,2014,2300000.0,Utah County
16336,Tute Genomics,Biotechnology|Genetic Testing|Health Care|Software,USA,UT,Salt Lake City,Provo,2015,3900000.0,Utah County
16337,Adaptivity,Enterprise Software,USA,NC,Charlotte,Charlotte,2012,3000000.0,Mecklenburg County
16338,Adaptivity,Enterprise Software,USA,NC,Charlotte,Charlotte,2012,3000000.0,Mecklenburg County
16339,Adaptivity,Enterprise Software,USA,NC,Charlotte,Charlotte,2012,3000000.0,Mecklenburg County
16340,Autopilot,Automotive|Limousines|Public Transportation|Real Time|SEO,USA,NC,Charlotte,Charlotte,2014,10000000.0,Mecklenburg County
16341,Autopilot,Automotive|Limousines|Public Transportation|Real Time|SEO,USA,NC,Charlotte,Charlotte,2014,10000000.0,Mecklenburg County
16342,Autopilot,Automotive|Limousines|Public Transportation|Real Time|SEO,USA,NC,Charlotte,Charlotte,2014,10000000.0,Mecklenburg County
16343,AvidXchange,Payments|SaaS|Software,USA,NC,Charlotte,Charlotte,2015,225000000.0,Mecklenburg County
16344,AvidXchange,Payments|SaaS|Software,USA,NC,Charlotte,Charlotte,2015,225000000.0,Mecklenburg County
16345,AvidXchange,Payments|SaaS|Software,USA,NC,Charlotte,Charlotte,2015,225000000.0,Mecklenburg County
16346,AvidXchange,Payments|SaaS|Software,USA,NC,Charlotte,Charlotte,2015,225000000.0,Mecklenburg County
16347,AvidXchange,Payments|SaaS|Software,USA,NC,Charlotte,Charlotte,2015,225000000.0,Mecklenburg County
16348,AvidXchange,Payments|SaaS|Software,USA,NC,Charlotte,Charlotte,2015,225000000.0,Mecklenburg County
16349,Fuzzy Logix,Software,USA,NC,Charlotte,Charlotte,2015,5500000.0,Mecklenburg County
16350,LP Amina,Clean Energy|Clean Technology,USA,NC,Charlotte,Charlotte,2013,20000000.0,Mecklenburg County
16351,LP Amina,Clean Energy|Clean Technology,USA,NC,Charlotte,Charlotte,2013,20000000.0,Mecklenburg County
16352,Passport,Enterprise Software|Mobile Payments|SaaS,USA,NC,Charlotte,Charlotte,2013,6000000.0,Mecklenburg County
16353,Passport,Enterprise Software|Mobile Payments|SaaS,USA,NC,Charlotte,Charlotte,2013,6000000.0,Mecklenburg County
16354,T1 Visions,Software,USA,NC,Charlotte,Charlotte,2014,3800000.0,Mecklenburg County
16355,Tradier,Finance|Finance Technology|Financial Services|FinTech,USA,NC,Charlotte,Charlotte,2014,3100000.0,Mecklenburg County
16356,Transactis,Software,USA,NC,Charlotte,Charlotte,2012,8200000.0,Mecklenburg County
16357,Transactis,Software,USA,NC,Charlotte,Charlotte,2014,11000000.0,Mecklenburg County
16358,Transactis,Software,USA,NC,Charlotte,Charlotte,2014,11000000.0,Mecklenburg County
16359,Virtual Event Bags,Advertising|Social Media|Software,USA,NC,Charlotte,Charlotte,2012,900000.0,Mecklenburg County
16360,ADAR IT,Cloud Computing|Software,USA,IL,Chicago,Lincolnwood,2014,2400000.0,Cook County
16361,Adchemy,Advertising,USA,CA,SF Bay Area,Foster City,2011,61000000.0,San Mateo County
16362,Adchemy,Advertising,USA,CA,SF Bay Area,Foster City,2011,61000000.0,San Mateo County
16363,Adchemy,Advertising,USA,CA,SF Bay Area,Foster City,2011,61000000.0,San Mateo County
16364,Amobee,Big Data|Brand Marketing|Digital Media|Internet Marketing|Mobile|Social Media Marketing|Technology|Video,USA,CA,SF Bay Area,Foster City,2011,18000000.0,San Mateo County
16365,GridGain Systems,Analytics|Big Data|Cloud Infrastructure|Transaction Processing,USA,CA,SF Bay Area,Foster City,2013,10000000.0,San Mateo County
16366,GridGain Systems,Analytics|Big Data|Cloud Infrastructure|Transaction Processing,USA,CA,SF Bay Area,Foster City,2013,10000000.0,San Mateo County
16367,GridGain Systems,Analytics|Big Data|Cloud Infrastructure|Transaction Processing,USA,CA,SF Bay Area,Foster City,2013,10000000.0,San Mateo County
16368,Lifecode,Biotechnology,USA,CA,SF Bay Area,Foster City,2015,20500000.0,San Mateo County
16369,Lifecode,Biotechnology,USA,CA,SF Bay Area,Foster City,2015,20500000.0,San Mateo County
16370,Lifecode,Biotechnology,USA,CA,SF Bay Area,Foster City,2015,20500000.0,San Mateo County
16371,Lifecode,Biotechnology,USA,CA,SF Bay Area,Foster City,2015,20500000.0,San Mateo County
16372,MORE Health,Healthcare Services,USA,CA,SF Bay Area,Foster City,2015,3000000.0,San Mateo County
16373,ShiftMobility,Software,USA,CA,SF Bay Area,Foster City,2015,2000000.0,San Mateo County
16374,Stellar Loyalty,Apps|Big Data|Mobile,USA,CA,SF Bay Area,Foster City,2014,5000000.0,San Mateo County
16375,Stellar Loyalty,Apps|Big Data|Mobile,USA,CA,SF Bay Area,Foster City,2014,5000000.0,San Mateo County
16376,VitaPath Genetics,Biotechnology,USA,CA,SF Bay Area,Foster City,2012,4710000.0,San Mateo County
16377,VitaPath Genetics,Biotechnology,USA,CA,SF Bay Area,Foster City,2012,4710000.0,San Mateo County
16378,WordWatch,Advertising|Search|Semantic Search|SEO|Small and Medium Businesses,USA,CA,SF Bay Area,Foster City,2011,1400000.0,San Mateo County
16379,Zuora,Billing|SaaS|Software,USA,CA,SF Bay Area,Foster City,2011,36000000.0,San Mateo County
16380,Zuora,Billing|SaaS|Software,USA,CA,SF Bay Area,Foster City,2013,50000000.0,San Mateo County
16381,Zuora,Billing|SaaS|Software,USA,CA,SF Bay Area,Foster City,2015,115000000.0,San Mateo County
16382,Zuora,Billing|SaaS|Software,USA,CA,SF Bay Area,Foster City,2015,115000000.0,San Mateo County
16383,Zuora,Billing|SaaS|Software,USA,CA,SF Bay Area,Foster City,2011,36000000.0,San Mateo County
16384,Zuora,Billing|SaaS|Software,USA,CA,SF Bay Area,Foster City,2013,50000000.0,San Mateo County
16385,Zuora,Billing|SaaS|Software,USA,CA,SF Bay Area,Foster City,2015,115000000.0,San Mateo County
16386,Zuora,Billing|SaaS|Software,USA,CA,SF Bay Area,Foster City,2011,36000000.0,San Mateo County
16387,Zuora,Billing|SaaS|Software,USA,CA,SF Bay Area,Foster City,2013,50000000.0,San Mateo County
16388,Zuora,Billing|SaaS|Software,USA,CA,SF Bay Area,Foster City,2015,115000000.0,San Mateo County
16389,Zuora,Billing|SaaS|Software,USA,CA,SF Bay Area,Foster City,2013,50000000.0,San Mateo County
16390,Zuora,Billing|SaaS|Software,USA,CA,SF Bay Area,Foster City,2015,115000000.0,San Mateo County
16391,Zuora,Billing|SaaS|Software,USA,CA,SF Bay Area,Foster City,2013,50000000.0,San Mateo County
16392,Zuora,Billing|SaaS|Software,USA,CA,SF Bay Area,Foster City,2015,115000000.0,San Mateo County
16393,Zuora,Billing|SaaS|Software,USA,CA,SF Bay Area,Foster City,2015,115000000.0,San Mateo County
16394,Zuora,Billing|SaaS|Software,USA,CA,SF Bay Area,Foster City,2015,115000000.0,San Mateo County
16395,Zuora,Billing|SaaS|Software,USA,CA,SF Bay Area,Foster City,2011,36000000.0,San Mateo County
16396,Zuora,Billing|SaaS|Software,USA,CA,SF Bay Area,Foster City,2013,50000000.0,San Mateo County
16397,Zuora,Billing|SaaS|Software,USA,CA,SF Bay Area,Foster City,2015,115000000.0,San Mateo County
16398,Zuora,Billing|SaaS|Software,USA,CA,SF Bay Area,Foster City,2011,36000000.0,San Mateo County
16399,Zuora,Billing|SaaS|Software,USA,CA,SF Bay Area,Foster City,2013,50000000.0,San Mateo County
16400,Zuora,Billing|SaaS|Software,USA,CA,SF Bay Area,Foster City,2015,115000000.0,San Mateo County
16401,Zuora,Billing|SaaS|Software,USA,CA,SF Bay Area,Foster City,2011,36000000.0,San Mateo County
16402,Zuora,Billing|SaaS|Software,USA,CA,SF Bay Area,Foster City,2013,50000000.0,San Mateo County
16403,Zuora,Billing|SaaS|Software,USA,CA,SF Bay Area,Foster City,2013,50000000.0,San Mateo County
16404,Zuora,Billing|SaaS|Software,USA,CA,SF Bay Area,Foster City,2015,115000000.0,San Mateo County
16405,Addiction Campuses of America,Health Care,USA,TN,Nashville,Brentwood,2014,3800000.0,Williamson County
16406,Addiction Campuses of America,Health Care,USA,TN,Nashville,Brentwood,2014,3800000.0,Williamson County
16407,Aspire Health,Health and Wellness,USA,TN,Nashville,Brentwood,2014,5500004.0,Williamson County
16408,Aspire Health,Health and Wellness,USA,TN,Nashville,Brentwood,2014,5500004.0,Williamson County
16409,Aspire Health,Health and Wellness,USA,TN,Nashville,Brentwood,2014,5500004.0,Williamson County
16410,Aspire Health,Health and Wellness,USA,TN,Nashville,Brentwood,2015,15000000.0,Williamson County
16411,Aspire Health,Health and Wellness,USA,TN,Nashville,Brentwood,2014,5500004.0,Williamson County
16412,Change Healthcare,Education|Health Care|Healthcare Services|Hospitals,USA,TN,Nashville,Brentwood,2012,9300000.0,Williamson County
16413,Change Healthcare,Education|Health Care|Healthcare Services|Hospitals,USA,TN,Nashville,Brentwood,2013,15000000.0,Williamson County
16414,Change Healthcare,Education|Health Care|Healthcare Services|Hospitals,USA,TN,Nashville,Brentwood,2013,15000000.0,Williamson County
16415,Change Healthcare,Education|Health Care|Healthcare Services|Hospitals,USA,TN,Nashville,Brentwood,2013,15000000.0,Williamson County
16416,Change Healthcare,Education|Health Care|Healthcare Services|Hospitals,USA,TN,Nashville,Brentwood,2012,9300000.0,Williamson County
16417,Change Healthcare,Education|Health Care|Healthcare Services|Hospitals,USA,TN,Nashville,Brentwood,2013,15000000.0,Williamson County
16418,Change Healthcare,Education|Health Care|Healthcare Services|Hospitals,USA,TN,Nashville,Brentwood,2013,15000000.0,Williamson County
16419,Change Healthcare,Education|Health Care|Healthcare Services|Hospitals,USA,TN,Nashville,Brentwood,2012,9300000.0,Williamson County
16420,Change Healthcare,Education|Health Care|Healthcare Services|Hospitals,USA,TN,Nashville,Brentwood,2013,15000000.0,Williamson County
16421,Change Healthcare,Education|Health Care|Healthcare Services|Hospitals,USA,TN,Nashville,Brentwood,2013,15000000.0,Williamson County
16422,JourneyPure,Biotechnology,USA,TN,Nashville,Brentwood,2015,1431000.0,Williamson County
16423,MDsave,Curated Web|Health Care,USA,TN,Nashville,Brentwood,2015,14143780.0,Williamson County
16424,MedCenterDisplay,Hardware + Software,USA,TN,Nashville,Brentwood,2015,2300000.0,Williamson County
16425,MedCenterDisplay,Hardware + Software,USA,TN,Nashville,Brentwood,2013,1500125.0,Williamson County
16426,MedCenterDisplay,Hardware + Software,USA,TN,Nashville,Brentwood,2015,2300000.0,Williamson County
16427,AddThis,Advertising|Analytics|Big Data|File Sharing|Mobile Social|Social Media,USA,VA,"Washington, D.C.",Vienna,2011,20000000.0,Fairfax County
16428,AddThis,Advertising|Analytics|Big Data|File Sharing|Mobile Social|Social Media,USA,VA,"Washington, D.C.",Vienna,2011,20000000.0,Fairfax County
16429,AddThis,Advertising|Analytics|Big Data|File Sharing|Mobile Social|Social Media,USA,VA,"Washington, D.C.",Vienna,2011,20000000.0,Fairfax County
16430,AddThis,Advertising|Analytics|Big Data|File Sharing|Mobile Social|Social Media,USA,VA,"Washington, D.C.",Vienna,2011,20000000.0,Fairfax County
16431,FoundationDB,Analytics|Databases,USA,VA,"Washington, D.C.",Vienna,2013,17000000.0,Fairfax County
16432,FoundationDB,Analytics|Databases,USA,VA,"Washington, D.C.",Vienna,2013,17000000.0,Fairfax County
16433,Adello Inc,Advertising|Analytics|Mobile|Real Time,USA,CA,SF Bay Area,Redwood City,2014,2000000.0,San Mateo County
16434,AEGEA Medical,Biotechnology,USA,CA,SF Bay Area,Redwood City,2015,36000000.0,San Mateo County
16435,AEGEA Medical,Biotechnology,USA,CA,SF Bay Area,Redwood City,2015,36000000.0,San Mateo County
16436,AEGEA Medical,Biotechnology,USA,CA,SF Bay Area,Redwood City,2015,36000000.0,San Mateo County
16437,AEGEA Medical,Biotechnology,USA,CA,SF Bay Area,Redwood City,2015,36000000.0,San Mateo County
